speaker_id,sex,subset,speaker_minutes,name,filepath,length,seconds
4077,M,test-clean,8.14,Nathan Markham,LibriSpeech/test-clean/4077/13754/4077-13754-0015.flac,355280,22.205
4077,M,test-clean,8.14,Nathan Markham,LibriSpeech/test-clean/4077/13754/4077-13754-0006.flac,203999,12.7499375
4077,M,test-clean,8.14,Nathan Markham,LibriSpeech/test-clean/4077/13754/4077-13754-0010.flac,191280,11.955
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0019.flac,78880,4.93
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0033.flac,112960,7.06
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0002.flac,122800,7.675
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0000.flac,101440,6.34
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0013.flac,58400,3.65
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0029.flac,100480,6.28
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0021.flac,80800,5.05
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0012.flac,96400,6.025
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0042.flac,86400,5.4
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0006.flac,56640,3.54
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0028.flac,57200,3.575
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0034.flac,49280,3.08
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0038.flac,72480,4.53
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0032.flac,51920,3.245
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0022.flac,52480,3.28
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0007.flac,143600,8.975
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0040.flac,111440,6.965
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0008.flac,66080,4.13
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0010.flac,59760,3.735
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0041.flac,76080,4.755
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0023.flac,60880,3.805
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0001.flac,74560,4.66
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0026.flac,87920,5.495
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0035.flac,65200,4.075
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0043.flac,94080,5.88
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0031.flac,48880,3.055
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0016.flac,116800,7.3
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2275/4446-2275-0005.flac,71120,4.445
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0020.flac,120800,7.55
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0013.flac,70400,4.4
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0001.flac,101600,6.35
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0005.flac,54320,3.395
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0003.flac,59200,3.7
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0019.flac,61200,3.825
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0014.flac,85440,5.34
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0011.flac,63120,3.945
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0009.flac,125120,7.82
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0008.flac,87920,5.495
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0018.flac,91440,5.715
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0017.flac,196160,12.26
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0021.flac,56960,3.56
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0004.flac,192160,12.01
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0012.flac,60480,3.78
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0016.flac,163280,10.205
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0024.flac,50560,3.16
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0000.flac,55920,3.495
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2271/4446-2271-0010.flac,50160,3.135
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0025.flac,77280,4.83
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0002.flac,52720,3.295
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0008.flac,123440,7.715
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0005.flac,66000,4.125
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0024.flac,77200,4.825
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0003.flac,125360,7.835
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0029.flac,52800,3.3
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0034.flac,57440,3.59
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0032.flac,125360,7.835
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0023.flac,97600,6.1
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0018.flac,54400,3.4
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0010.flac,199040,12.44
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0016.flac,154320,9.645
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0027.flac,60160,3.76
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0021.flac,84080,5.255
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0009.flac,64240,4.015
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0019.flac,49840,3.115
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0028.flac,86480,5.405
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0015.flac,72080,4.505
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0035.flac,98400,6.15
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0036.flac,49920,3.12
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0001.flac,74560,4.66
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0007.flac,49520,3.095
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0000.flac,143920,8.995
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0033.flac,52800,3.3
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0004.flac,86960,5.435
4446,F,test-clean,8.0,Jen Maxwell,LibriSpeech/test-clean/4446/2273/4446-2273-0022.flac,93840,5.865
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0049.flac,94560,5.91
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0059.flac,99280,6.205
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0013.flac,167040,10.44
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0040.flac,62800,3.925
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0020.flac,360000,22.5
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0009.flac,180880,11.305
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0036.flac,86960,5.435
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0052.flac,100400,6.275
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0042.flac,166000,10.375
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0043.flac,63840,3.99
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0024.flac,82240,5.14
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0023.flac,193120,12.07
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0057.flac,73760,4.61
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0053.flac,129520,8.095
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0017.flac,169360,10.585
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0026.flac,505840,31.615
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0039.flac,246720,15.42
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0048.flac,83440,5.215
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0045.flac,78240,4.89
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0014.flac,97840,6.115
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0022.flac,99200,6.2
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0028.flac,52240,3.265
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0015.flac,61760,3.86
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0047.flac,559280,34.955
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0016.flac,276240,17.265
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0001.flac,181120,11.32
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0008.flac,57440,3.59
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0038.flac,62160,3.885
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0037.flac,85600,5.35
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0046.flac,73440,4.59
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0025.flac,147440,9.215
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0035.flac,120560,7.535
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,49760,3.11
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0018.flac,54000,3.375
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0003.flac,78320,4.895
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0002.flac,50960,3.185
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0029.flac,61920,3.87
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0032.flac,449440,28.09
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0051.flac,98720,6.17
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0021.flac,231680,14.48
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0056.flac,101520,6.345
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0033.flac,88720,5.545
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0054.flac,69040,4.315
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0050.flac,62320,3.895
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0030.flac,236640,14.79
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0034.flac,180320,11.27
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0005.flac,67360,4.21
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0031.flac,228960,14.31
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0010.flac,242640,15.165
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0011.flac,89840,5.615
4507,F,test-clean,8.05,Rachel Nelson-Smith,LibriSpeech/test-clean/4507/16021/4507-16021-0055.flac,115600,7.225
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0009.flac,89600,5.6
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0038.flac,139840,8.74
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0004.flac,153760,9.61
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0003.flac,160320,10.02
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0035.flac,76000,4.75
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0034.flac,92960,5.81
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0025.flac,61280,3.83
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0014.flac,52160,3.26
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0018.flac,194240,12.14
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0026.flac,174880,10.93
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0008.flac,48640,3.04
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0020.flac,197840,12.365
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0023.flac,62480,3.905
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0011.flac,53680,3.355
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0033.flac,192400,12.025
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0002.flac,87680,5.48
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0005.flac,74400,4.65
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0036.flac,84000,5.25
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0030.flac,74720,4.67
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0007.flac,236960,14.81
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0001.flac,222560,13.91
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0028.flac,234720,14.67
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0012.flac,74880,4.68
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0006.flac,71520,4.47
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0024.flac,96640,6.04
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0017.flac,62880,3.93
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0022.flac,76240,4.765
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0037.flac,110160,6.885
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0032.flac,105760,6.61
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0027.flac,156720,9.795
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0021.flac,317760,19.86
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0016.flac,111120,6.945
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0031.flac,240800,15.05
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29095/4970-29095-0029.flac,62240,3.89
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0020.flac,89280,5.58
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0004.flac,60000,3.75
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0014.flac,68400,4.275
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0003.flac,245680,15.355
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0002.flac,171680,10.73
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0019.flac,119520,7.47
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0000.flac,48480,3.03
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0009.flac,145920,9.12
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0022.flac,99520,6.22
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0011.flac,183200,11.45
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0018.flac,155440,9.715
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0012.flac,139360,8.71
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0007.flac,111920,6.995
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0023.flac,129120,8.07
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0008.flac,57280,3.58
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0005.flac,354560,22.16
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0010.flac,228800,14.3
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0013.flac,128160,8.01
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,53200,3.325
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0001.flac,190720,11.92
4970,F,test-clean,8.15,airandwaters,LibriSpeech/test-clean/4970/29093/4970-29093-0006.flac,473600,29.6
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0005.flac,171840,10.74
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0010.flac,80000,5.0
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0016.flac,71920,4.495
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0003.flac,74320,4.645
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0015.flac,58800,3.675
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0004.flac,128960,8.06
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0011.flac,67600,4.225
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0008.flac,78560,4.91
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0019.flac,105360,6.585
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0020.flac,166720,10.42
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0017.flac,229040,14.315
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0012.flac,347760,21.735
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0000.flac,106320,6.645
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0013.flac,106080,6.63
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0018.flac,105200,6.575
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0009.flac,134320,8.395
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0014.flac,72560,4.535
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0007.flac,64720,4.045
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/23283/4992-23283-0002.flac,49920,3.12
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0014.flac,115440,7.215
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0010.flac,109120,6.82
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0018.flac,146480,9.155
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0006.flac,72800,4.55
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0020.flac,119840,7.49
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0000.flac,87760,5.485
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0009.flac,211120,13.195
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0007.flac,110480,6.905
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0019.flac,76080,4.755
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0013.flac,156800,9.8
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0001.flac,454560,28.41
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0017.flac,139040,8.69
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0011.flac,87120,5.445
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0002.flac,90000,5.625
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0015.flac,138400,8.65
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0016.flac,52800,3.3
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0008.flac,143440,8.965
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0004.flac,117040,7.315
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0022.flac,103200,6.45
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0021.flac,131680,8.23
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41797/4992-41797-0005.flac,61520,3.845
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41806/4992-41806-0003.flac,147840,9.24
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41806/4992-41806-0004.flac,59200,3.7
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41806/4992-41806-0006.flac,165920,10.37
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41806/4992-41806-0014.flac,243360,15.21
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41806/4992-41806-0009.flac,69680,4.355
4992,F,test-clean,8.21,Joyce Martin,LibriSpeech/test-clean/4992/41806/4992-41806-0012.flac,107680,6.73
